DeckID,DeckName,CardID,Quantity
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",3035,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",3052,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",4027,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",4047,1,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",4107,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",4109,3,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",5035,2,0,0,0
16995,"Flashy String Theory (2nd Place Fun 4 All Store Champs)",5054,2,0,0,0
16994,"My Tulsa 2015 Deck",7030,1,0,0,0
16994,"My Tulsa 2015 Deck",1010,3,0,0,0
16994,"My Tulsa 2015 Deck",1034,2,0,0,0
16994,"My Tulsa 2015 Deck",1050,3,0,0,0
16994,"My Tulsa 2015 Deck",2041,1,0,0,0
16994,"My Tulsa 2015 Deck",2042,1,0,0,0
16994,"My Tulsa 2015 Deck",2067,3,0,0,0
16994,"My Tulsa 2015 Deck",2081,3,0,0,0
16994,"My Tulsa 2015 Deck",2087,2,0,0,0
16994,"My Tulsa 2015 Deck",2091,3,0,0,0
16994,"My Tulsa 2015 Deck",2102,1,0,0,0
16994,"My Tulsa 2015 Deck",3054,3,0,0,0
16994,"My Tulsa 2015 Deck",4089,3,0,0,0
16994,"My Tulsa 2015 Deck",5051,2,0,0,0
16994,"My Tulsa 2015 Deck",6055,3,0,0,0
16994,"My Tulsa 2015 Deck",6074,3,0,0,0
16994,"My Tulsa 2015 Deck",6113,3,0,0,0
16994,"My Tulsa 2015 Deck",7031,3,0,0,0
16994,"My Tulsa 2015 Deck",7032,3,0,0,0
16994,"My Tulsa 2015 Deck",7042,3,0,0,0
16994,"My Tulsa 2015 Deck",7043,2,0,0,0
16993,"Jon's Jank Deck",2046,1,0,1,1
